location,Type of House,Price of m2,Land Area,Total Price Number,Total Price
"Phường 14, Gò Vấp",Nhà mặt tiền,96.75,180,17415.0,17.41 tỷ
"Phường 14, Gò Vấp",Nhà mặt tiền,96.75,200,19350.0,19.35 tỷ
"Phường 14, Gò Vấp",Nhà mặt tiền,96.75,220,21285.0,21.29 tỷ
"Phường 14, Gò Vấp",Nhà mặt tiền,96.75,240,23220.0,23.22 tỷ
"Phường 14, Gò Vấp",Nhà mặt tiền,96.75,260,25155.0,25.16 tỷ
"Phường 14, Gò Vấp",Nhà mặt tiền,96.75,280,27090.0,27.09 tỷ
"Phường 14, Gò Vấp",Nhà mặt tiền,96.75,300,29025.0,29.02 tỷ
"Phường 14, Gò Vấp",Nhà mặt tiền,96.75,320,30960.0,30.96 tỷ
"Phường 14, Gò Vấp",Nhà mặt tiền,96.75,340,32895.0,32.9 tỷ
"Phường 14, Gò Vấp",Nhà mặt tiền,96.75,360,34830.0,34.83 tỷ
"Phường 14, Gò Vấp",Nhà mặt tiền,96.75,380,36765.0,36.77 tỷ
"Phường 14, Gò Vấp",Nhà mặt tiền,96.75,400,38700.0,38.7 tỷ
"Phường 14, Gò Vấp",Biệt thự,117.0,200,23400.0,23.4 tỷ
"Phường 14, Gò Vấp",Biệt thự,117.0,220,25740.0,25.74 tỷ
"Phường 14, Gò Vấp",Biệt thự,117.0,240,28080.0,28.08 tỷ
"Phường 14, Gò Vấp",Biệt thự,117.0,260,30420.0,30.42 tỷ
"Phường 14, Gò Vấp",Biệt thự,117.0,280,32760.0,32.76 tỷ
"Phường 14, Gò Vấp",Biệt thự,117.0,300,35100.0,35.1 tỷ
"Phường 14, Gò Vấp",Biệt thự,117.0,320,37440.0,37.44 tỷ
"Phường 14, Gò Vấp",Biệt thự,117.0,340,39780.0,39.78 tỷ
"Phường 14, Gò Vấp",Biệt thự,117.0,360,42120.0,42.12 tỷ
"Phường 14, Gò Vấp",Biệt thự,117.0,380,44460.0,44.46 tỷ
"Phường 14, Gò Vấp",Biệt thự,117.0,400,46800.0,46.8 tỷ
"Phường 14, Gò Vấp",Biệt thự,117.0,420,49140.0,49.14 tỷ
"Phường 14, Gò Vấp",Biệt thự,117.0,440,51480.0,51.48 tỷ
"Phường 14, Gò Vấp",Biệt thự,117.0,460,53820.0,53.82 tỷ
"Phường 14, Gò Vấp",Biệt thự,117.0,480,56160.0,56.16 tỷ
"Phường 14, Gò Vấp",Biệt thự,117.0,500,58500.0,58.5 tỷ
"Phường 14, Gò Vấp",Biệt thự,117.0,520,60840.0,60.84 tỷ
"Phường 14, Gò Vấp",Biệt thự,117.0,540,63180.0,63.18 tỷ
"Phường 14, Gò Vấp",Biệt thự,117.0,560,65520.0,65.52 tỷ
"Phường 14, Gò Vấp",Biệt thự,117.0,580,67860.0,67.86 tỷ
"Phường 14, Gò Vấp",Biệt thự,117.0,600,70200.0,70.2 tỷ
"Phường 14, Gò Vấp",Biệt thự,117.0,620,72540.0,72.54 tỷ
"Phường 14, Gò Vấp",Biệt thự,117.0,640,74880.0,74.88 tỷ
"Phường 14, Gò Vấp",Biệt thự,117.0,660,77220.0,77.22 tỷ
"Phường 14, Gò Vấp",Biệt thự,117.0,680,79560.0,79.56 tỷ
"Phường 14, Gò Vấp",Biệt thự,117.0,700,81900.0,81.9 tỷ
"Phường 14, Gò Vấp",Biệt thự,117.0,720,84240.0,84.24 tỷ
"Phường 14, Gò Vấp",Biệt thự,117.0,740,86580.0,86.58 tỷ
"Phường 14, Gò Vấp",Biệt thự,117.0,760,88920.0,88.92 tỷ
"Phường 14, Gò Vấp",Biệt thự,117.0,780,91260.0,91.26 tỷ
"Phường 14, Gò Vấp",Biệt thự,117.0,800,93600.0,93.6 tỷ
"Phường 14, Gò Vấp",Biệt thự,117.0,820,95940.0,95.94 tỷ
"Phường 14, Gò Vấp",Biệt thự,117.0,840,98280.0,98.28 tỷ
"Phường 14, Gò Vấp",Biệt thự,117.0,860,100620.0,100.62 tỷ
"Phường 14, Gò Vấp",Biệt thự,117.0,880,102960.0,102.96 tỷ
"Phường 14, Gò Vấp",Biệt thự,117.0,900,105300.0,105.3 tỷ
"Phường 14, Gò Vấp",Biệt thự,117.0,920,107640.0,107.64 tỷ
"Phường 14, Gò Vấp",Biệt thự,117.0,940,109980.0,109.98 tỷ
"Phường 14, Gò Vấp",Biệt thự,117.0,960,112320.0,112.32 tỷ
"Phường 14, Gò Vấp",Biệt thự,117.0,980,114660.0,114.66 tỷ
"Phường 14, Gò Vấp",Biệt thự,117.0,1000,117000.0,117.0 tỷ
"Phường 14, Gò Vấp",Nhà hẻm,74.25,40,2970.0,2.97 tỷ
"Phường 14, Gò Vấp",Nhà hẻm,74.25,60,4455.0,4.46 tỷ
"Phường 14, Gò Vấp",Nhà hẻm,74.25,80,5940.0,5.94 tỷ
"Phường 14, Gò Vấp",Nhà hẻm,74.25,100,7425.0,7.42 tỷ
"Phường 14, Gò Vấp",Nhà hẻm,74.25,120,8910.0,8.91 tỷ
"Phường 14, Gò Vấp",Nhà hẻm,74.25,140,10395.0,10.39 tỷ
"Phường 14, Gò Vấp",Nhà hẻm,74.25,160,11880.0,11.88 tỷ
"Phường 14, Gò Vấp",Đất thổ cư,58.5,60,3510.0,3.51 tỷ
"Phường 14, Gò Vấp",Đất thổ cư,58.5,80,4680.0,4.68 tỷ
"Phường 14, Gò Vấp",Đất thổ cư,58.5,100,5850.0,5.85 tỷ
"Phường 14, Gò Vấp",Đất thổ cư,58.5,120,7020.0,7.02 tỷ
"Phường 14, Gò Vấp",Đất thổ cư,58.5,140,8190.0,8.19 tỷ
"Phường 14, Gò Vấp",Đất thổ cư,58.5,160,9360.0,9.36 tỷ
"Phường 14, Gò Vấp",Đất thổ cư,58.5,180,10530.0,10.53 tỷ
"Phường 14, Gò Vấp",Đất thổ cư,58.5,200,11700.0,11.7 tỷ
"Phường 14, Gò Vấp",Đất thổ cư,58.5,220,12870.0,12.87 tỷ
"Phường 14, Gò Vấp",Đất thổ cư,58.5,240,14040.0,14.04 tỷ
"Phường 14, Gò Vấp",Đất thổ cư,58.5,260,15210.0,15.21 tỷ
"Phường 14, Gò Vấp",Đất thổ cư,58.5,280,16380.0,16.38 tỷ
"Phường 14, Gò Vấp",Đất thổ cư,58.5,300,17550.0,17.55 tỷ
"Phường 14, Gò Vấp",Đất thổ cư,58.5,320,18720.0,18.72 tỷ
"Phường 14, Gò Vấp",Đất thổ cư,58.5,340,19890.0,19.89 tỷ
"Phường 14, Gò Vấp",Đất thổ cư,58.5,360,21060.0,21.06 tỷ
"Phường 14, Gò Vấp",Đất thổ cư,58.5,380,22230.0,22.23 tỷ
"Phường 14, Gò Vấp",Đất thổ cư,58.5,400,23400.0,23.4 tỷ
"Phường 14, Gò Vấp",Đất thổ cư,58.5,420,24570.0,24.57 tỷ
"Phường 14, Gò Vấp",Đất thổ cư,58.5,440,25740.0,25.74 tỷ
"Phường 14, Gò Vấp",Đất thổ cư,58.5,460,26910.0,26.91 tỷ
"Phường 14, Gò Vấp",Đất thổ cư,58.5,480,28080.0,28.08 tỷ
"Phường 14, Gò Vấp",Đất thổ cư,58.5,500,29250.0,29.25 tỷ
"Phường 14, Gò Vấp",Chung cư,26.1,30,783.0,783 triệu
"Phường 14, Gò Vấp",Chung cư,26.1,50,1305.0,1.3 tỷ
"Phường 14, Gò Vấp",Chung cư,26.1,70,1827.0,1.83 tỷ
"Phường 14, Gò Vấp",Chung cư,26.1,90,2349.0,2.35 tỷ
"Phường 14, Gò Vấp",Chung cư,26.1,110,2871.0,2.87 tỷ
"Phường 14, Gò Vấp",Chung cư,26.1,130,3393.0,3.39 tỷ
"Phường 14, Gò Vấp",Chung cư,26.1,150,3915.0,3.92 tỷ
"Phường 15, Gò Vấp",Nhà mặt tiền,96.75,60,5805.0,5.8 tỷ
"Phường 15, Gò Vấp",Nhà mặt tiền,96.75,80,7740.0,7.74 tỷ
"Phường 15, Gò Vấp",Nhà mặt tiền,96.75,100,9675.0,9.68 tỷ
"Phường 15, Gò Vấp",Nhà mặt tiền,96.75,120,11610.0,11.61 tỷ
"Phường 15, Gò Vấp",Nhà mặt tiền,96.75,140,13545.0,13.54 tỷ
"Phường 15, Gò Vấp",Nhà mặt tiền,96.75,160,15480.0,15.48 tỷ
"Phường 15, Gò Vấp",Nhà mặt tiền,96.75,180,17415.0,17.41 tỷ
"Phường 15, Gò Vấp",Nhà mặt tiền,96.75,200,19350.0,19.35 tỷ
"Phường 15, Gò Vấp",Nhà mặt tiền,96.75,220,21285.0,21.29 tỷ
"Phường 15, Gò Vấp",Nhà mặt tiền,96.75,240,23220.0,23.22 tỷ
"Phường 15, Gò Vấp",Nhà mặt tiền,96.75,260,25155.0,25.16 tỷ
"Phường 15, Gò Vấp",Nhà mặt tiền,96.75,280,27090.0,27.09 tỷ
"Phường 15, Gò Vấp",Nhà mặt tiền,96.75,300,29025.0,29.02 tỷ
"Phường 15, Gò Vấp",Nhà mặt tiền,96.75,320,30960.0,30.96 tỷ
"Phường 15, Gò Vấp",Nhà mặt tiền,96.75,340,32895.0,32.9 tỷ
"Phường 15, Gò Vấp",Nhà mặt tiền,96.75,360,34830.0,34.83 tỷ
"Phường 15, Gò Vấp",Nhà mặt tiền,96.75,380,36765.0,36.77 tỷ
"Phường 15, Gò Vấp",Nhà mặt tiền,96.75,400,38700.0,38.7 tỷ
"Phường 15, Gò Vấp",Biệt thự,117.0,200,23400.0,23.4 tỷ
"Phường 15, Gò Vấp",Biệt thự,117.0,220,25740.0,25.74 tỷ
"Phường 15, Gò Vấp",Biệt thự,117.0,240,28080.0,28.08 tỷ
"Phường 15, Gò Vấp",Biệt thự,117.0,260,30420.0,30.42 tỷ
"Phường 15, Gò Vấp",Biệt thự,117.0,280,32760.0,32.76 tỷ
"Phường 15, Gò Vấp",Biệt thự,117.0,300,35100.0,35.1 tỷ
"Phường 15, Gò Vấp",Biệt thự,117.0,320,37440.0,37.44 tỷ
"Phường 15, Gò Vấp",Biệt thự,117.0,340,39780.0,39.78 tỷ
"Phường 15, Gò Vấp",Biệt thự,117.0,360,42120.0,42.12 tỷ
"Phường 15, Gò Vấp",Biệt thự,117.0,380,44460.0,44.46 tỷ
"Phường 15, Gò Vấp",Biệt thự,117.0,400,46800.0,46.8 tỷ
"Phường 15, Gò Vấp",Biệt thự,117.0,420,49140.0,49.14 tỷ
"Phường 15, Gò Vấp",Biệt thự,117.0,440,51480.0,51.48 tỷ
"Phường 15, Gò Vấp",Biệt thự,117.0,460,53820.0,53.82 tỷ
"Phường 15, Gò Vấp",Biệt thự,117.0,480,56160.0,56.16 tỷ
"Phường 15, Gò Vấp",Biệt thự,117.0,500,58500.0,58.5 tỷ
"Phường 15, Gò Vấp",Biệt thự,117.0,520,60840.0,60.84 tỷ
"Phường 15, Gò Vấp",Biệt thự,117.0,540,63180.0,63.18 tỷ
"Phường 15, Gò Vấp",Biệt thự,117.0,560,65520.0,65.52 tỷ
"Phường 15, Gò Vấp",Biệt thự,117.0,580,67860.0,67.86 tỷ
"Phường 15, Gò Vấp",Biệt thự,117.0,600,70200.0,70.2 tỷ
"Phường 15, Gò Vấp",Biệt thự,117.0,620,72540.0,72.54 tỷ
"Phường 15, Gò Vấp",Biệt thự,117.0,640,74880.0,74.88 tỷ
"Phường 15, Gò Vấp",Biệt thự,117.0,660,77220.0,77.22 tỷ
"Phường 15, Gò Vấp",Biệt thự,117.0,680,79560.0,79.56 tỷ
"Phường 15, Gò Vấp",Biệt thự,117.0,700,81900.0,81.9 tỷ
"Phường 15, Gò Vấp",Biệt thự,117.0,720,84240.0,84.24 tỷ
"Phường 15, Gò Vấp",Biệt thự,117.0,740,86580.0,86.58 tỷ
"Phường 15, Gò Vấp",Biệt thự,117.0,760,88920.0,88.92 tỷ
"Phường 15, Gò Vấp",Biệt thự,117.0,780,91260.0,91.26 tỷ
"Phường 15, Gò Vấp",Biệt thự,117.0,800,93600.0,93.6 tỷ
"Phường 15, Gò Vấp",Biệt thự,117.0,820,95940.0,95.94 tỷ
"Phường 15, Gò Vấp",Biệt thự,117.0,840,98280.0,98.28 tỷ
"Phường 15, Gò Vấp",Biệt thự,117.0,860,100620.0,100.62 tỷ
"Phường 15, Gò Vấp",Biệt thự,117.0,880,102960.0,102.96 tỷ
"Phường 15, Gò Vấp",Biệt thự,117.0,900,105300.0,105.3 tỷ
"Phường 15, Gò Vấp",Biệt thự,117.0,920,107640.0,107.64 tỷ
"Phường 15, Gò Vấp",Biệt thự,117.0,940,109980.0,109.98 tỷ
"Phường 15, Gò Vấp",Biệt thự,117.0,960,112320.0,112.32 tỷ
"Phường 15, Gò Vấp",Biệt thự,117.0,980,114660.0,114.66 tỷ
"Phường 15, Gò Vấp",Biệt thự,117.0,1000,117000.0,117.0 tỷ
"Phường 15, Gò Vấp",Nhà hẻm,74.25,40,2970.0,2.97 tỷ
"Phường 15, Gò Vấp",Nhà hẻm,74.25,60,4455.0,4.46 tỷ
"Phường 15, Gò Vấp",Nhà hẻm,74.25,80,5940.0,5.94 tỷ
"Phường 15, Gò Vấp",Nhà hẻm,74.25,100,7425.0,7.42 tỷ
"Phường 15, Gò Vấp",Nhà hẻm,74.25,120,8910.0,8.91 tỷ
"Phường 15, Gò Vấp",Nhà hẻm,74.25,140,10395.0,10.39 tỷ
"Phường 15, Gò Vấp",Nhà hẻm,74.25,160,11880.0,11.88 tỷ
"Phường 15, Gò Vấp",Đất thổ cư,58.5,60,3510.0,3.51 tỷ
"Phường 15, Gò Vấp",Đất thổ cư,58.5,80,4680.0,4.68 tỷ
"Phường 15, Gò Vấp",Đất thổ cư,58.5,100,5850.0,5.85 tỷ
"Phường 15, Gò Vấp",Đất thổ cư,58.5,120,7020.0,7.02 tỷ
"Phường 15, Gò Vấp",Đất thổ cư,58.5,140,8190.0,8.19 tỷ
"Phường 15, Gò Vấp",Đất thổ cư,58.5,160,9360.0,9.36 tỷ
"Phường 15, Gò Vấp",Đất thổ cư,58.5,180,10530.0,10.53 tỷ
"Phường 15, Gò Vấp",Đất thổ cư,58.5,200,11700.0,11.7 tỷ
"Phường 15, Gò Vấp",Đất thổ cư,58.5,220,12870.0,12.87 tỷ
"Phường 15, Gò Vấp",Đất thổ cư,58.5,240,14040.0,14.04 tỷ
"Phường 15, Gò Vấp",Đất thổ cư,58.5,260,15210.0,15.21 tỷ
"Phường 15, Gò Vấp",Đất thổ cư,58.5,280,16380.0,16.38 tỷ
"Phường 15, Gò Vấp",Đất thổ cư,58.5,300,17550.0,17.55 tỷ
"Phường 15, Gò Vấp",Đất thổ cư,58.5,320,18720.0,18.72 tỷ
"Phường 15, Gò Vấp",Đất thổ cư,58.5,340,19890.0,19.89 tỷ
"Phường 15, Gò Vấp",Đất thổ cư,58.5,360,21060.0,21.06 tỷ
"Phường 15, Gò Vấp",Đất thổ cư,58.5,380,22230.0,22.23 tỷ
"Phường 15, Gò Vấp",Đất thổ cư,58.5,400,23400.0,23.4 tỷ
"Phường 15, Gò Vấp",Đất thổ cư,58.5,420,24570.0,24.57 tỷ
"Phường 15, Gò Vấp",Đất thổ cư,58.5,440,25740.0,25.74 tỷ
"Phường 15, Gò Vấp",Đất thổ cư,58.5,460,26910.0,26.91 tỷ
"Phường 15, Gò Vấp",Đất thổ cư,58.5,480,28080.0,28.08 tỷ
"Phường 15, Gò Vấp",Đất thổ cư,58.5,500,29250.0,29.25 tỷ
"Phường 15, Gò Vấp",Chung cư,26.1,30,783.0,783 triệu
"Phường 15, Gò Vấp",Chung cư,26.1,50,1305.0,1.3 tỷ
"Phường 15, Gò Vấp",Chung cư,26.1,70,1827.0,1.83 tỷ
"Phường 15, Gò Vấp",Chung cư,26.1,90,2349.0,2.35 tỷ
"Phường 15, Gò Vấp",Chung cư,26.1,110,2871.0,2.87 tỷ
"Phường 15, Gò Vấp",Chung cư,26.1,130,3393.0,3.39 tỷ
"Phường 15, Gò Vấp",Chung cư,26.1,150,3915.0,3.92 tỷ
"Phường 16, Gò Vấp",Nhà mặt tiền,96.75,60,5805.0,5.8 tỷ
"Phường 16, Gò Vấp",Nhà mặt tiền,96.75,80,7740.0,7.74 tỷ
"Phường 16, Gò Vấp",Nhà mặt tiền,96.75,100,9675.0,9.68 tỷ
"Phường 16, Gò Vấp",Nhà mặt tiền,96.75,120,11610.0,11.61 tỷ
"Phường 16, Gò Vấp",Nhà mặt tiền,96.75,140,13545.0,13.54 tỷ
"Phường 16, Gò Vấp",Nhà mặt tiền,96.75,160,15480.0,15.48 tỷ
"Phường 16, Gò Vấp",Nhà mặt tiền,96.75,180,17415.0,17.41 tỷ
"Phường 16, Gò Vấp",Nhà mặt tiền,96.75,200,19350.0,19.35 tỷ
"Phường 16, Gò Vấp",Nhà mặt tiền,96.75,220,21285.0,21.29 tỷ
"Phường 16, Gò Vấp",Nhà mặt tiền,96.75,240,23220.0,23.22 tỷ
"Phường 16, Gò Vấp",Nhà mặt tiền,96.75,260,25155.0,25.16 tỷ
"Phường 16, Gò Vấp",Nhà mặt tiền,96.75,280,27090.0,27.09 tỷ
"Phường 16, Gò Vấp",Nhà mặt tiền,96.75,300,29025.0,29.02 tỷ
"Phường 16, Gò Vấp",Nhà mặt tiền,96.75,320,30960.0,30.96 tỷ
"Phường 16, Gò Vấp",Nhà mặt tiền,96.75,340,32895.0,32.9 tỷ
"Phường 16, Gò Vấp",Nhà mặt tiền,96.75,360,34830.0,34.83 tỷ
"Phường 16, Gò Vấp",Nhà mặt tiền,96.75,380,36765.0,36.77 tỷ
"Phường 16, Gò Vấp",Nhà mặt tiền,96.75,400,38700.0,38.7 tỷ
"Phường 16, Gò Vấp",Biệt thự,117.0,200,23400.0,23.4 tỷ
"Phường 16, Gò Vấp",Biệt thự,117.0,220,25740.0,25.74 tỷ
"Phường 16, Gò Vấp",Biệt thự,117.0,240,28080.0,28.08 tỷ
"Phường 16, Gò Vấp",Biệt thự,117.0,260,30420.0,30.42 tỷ
"Phường 16, Gò Vấp",Biệt thự,117.0,280,32760.0,32.76 tỷ
"Phường 16, Gò Vấp",Biệt thự,117.0,300,35100.0,35.1 tỷ
"Phường 16, Gò Vấp",Biệt thự,117.0,320,37440.0,37.44 tỷ
"Phường 16, Gò Vấp",Biệt thự,117.0,340,39780.0,39.78 tỷ
"Phường 16, Gò Vấp",Biệt thự,117.0,360,42120.0,42.12 tỷ
"Phường 16, Gò Vấp",Biệt thự,117.0,380,44460.0,44.46 tỷ
"Phường 16, Gò Vấp",Biệt thự,117.0,400,46800.0,46.8 tỷ
"Phường 16, Gò Vấp",Biệt thự,117.0,420,49140.0,49.14 tỷ
"Phường 16, Gò Vấp",Biệt thự,117.0,440,51480.0,51.48 tỷ
"Phường 16, Gò Vấp",Biệt thự,117.0,460,53820.0,53.82 tỷ
"Phường 16, Gò Vấp",Biệt thự,117.0,480,56160.0,56.16 tỷ
"Phường 16, Gò Vấp",Biệt thự,117.0,500,58500.0,58.5 tỷ
"Phường 16, Gò Vấp",Biệt thự,117.0,520,60840.0,60.84 tỷ
"Phường 16, Gò Vấp",Biệt thự,117.0,540,63180.0,63.18 tỷ
"Phường 16, Gò Vấp",Biệt thự,117.0,560,65520.0,65.52 tỷ
"Phường 16, Gò Vấp",Biệt thự,117.0,580,67860.0,67.86 tỷ
"Phường 16, Gò Vấp",Biệt thự,117.0,600,70200.0,70.2 tỷ
"Phường 16, Gò Vấp",Biệt thự,117.0,620,72540.0,72.54 tỷ
"Phường 16, Gò Vấp",Biệt thự,117.0,640,74880.0,74.88 tỷ
"Phường 16, Gò Vấp",Biệt thự,117.0,660,77220.0,77.22 tỷ
"Phường 16, Gò Vấp",Biệt thự,117.0,680,79560.0,79.56 tỷ
"Phường 16, Gò Vấp",Biệt thự,117.0,700,81900.0,81.9 tỷ
"Phường 16, Gò Vấp",Biệt thự,117.0,720,84240.0,84.24 tỷ
"Phường 16, Gò Vấp",Biệt thự,117.0,740,86580.0,86.58 tỷ
"Phường 16, Gò Vấp",Biệt thự,117.0,760,88920.0,88.92 tỷ
"Phường 16, Gò Vấp",Biệt thự,117.0,780,91260.0,91.26 tỷ
"Phường 16, Gò Vấp",Biệt thự,117.0,800,93600.0,93.6 tỷ
"Phường 16, Gò Vấp",Biệt thự,117.0,820,95940.0,95.94 tỷ
"Phường 16, Gò Vấp",Biệt thự,117.0,840,98280.0,98.28 tỷ
"Phường 16, Gò Vấp",Biệt thự,117.0,860,100620.0,100.62 tỷ
"Phường 16, Gò Vấp",Biệt thự,117.0,880,102960.0,102.96 tỷ
"Phường 16, Gò Vấp",Biệt thự,117.0,900,105300.0,105.3 tỷ
"Phường 16, Gò Vấp",Biệt thự,117.0,920,107640.0,107.64 tỷ
"Phường 16, Gò Vấp",Biệt thự,117.0,940,109980.0,109.98 tỷ
"Phường 16, Gò Vấp",Biệt thự,117.0,960,112320.0,112.32 tỷ
"Phường 16, Gò Vấp",Biệt thự,117.0,980,114660.0,114.66 tỷ
"Phường 16, Gò Vấp",Biệt thự,117.0,1000,117000.0,117.0 tỷ
"Phường 16, Gò Vấp",Nhà hẻm,74.25,40,2970.0,2.97 tỷ
"Phường 16, Gò Vấp",Nhà hẻm,74.25,60,4455.0,4.46 tỷ
"Phường 16, Gò Vấp",Nhà hẻm,74.25,80,5940.0,5.94 tỷ
"Phường 16, Gò Vấp",Nhà hẻm,74.25,100,7425.0,7.42 tỷ
"Phường 16, Gò Vấp",Nhà hẻm,74.25,120,8910.0,8.91 tỷ
"Phường 16, Gò Vấp",Nhà hẻm,74.25,140,10395.0,10.39 tỷ
"Phường 16, Gò Vấp",Nhà hẻm,74.25,160,11880.0,11.88 tỷ
"Phường 16, Gò Vấp",Đất thổ cư,58.5,60,3510.0,3.51 tỷ
"Phường 16, Gò Vấp",Đất thổ cư,58.5,80,4680.0,4.68 tỷ
"Phường 16, Gò Vấp",Đất thổ cư,58.5,100,5850.0,5.85 tỷ
"Phường 16, Gò Vấp",Đất thổ cư,58.5,120,7020.0,7.02 tỷ
"Phường 16, Gò Vấp",Đất thổ cư,58.5,140,8190.0,8.19 tỷ
"Phường 16, Gò Vấp",Đất thổ cư,58.5,160,9360.0,9.36 tỷ
"Phường 16, Gò Vấp",Đất thổ cư,58.5,180,10530.0,10.53 tỷ
"Phường 16, Gò Vấp",Đất thổ cư,58.5,200,11700.0,11.7 tỷ
"Phường 16, Gò Vấp",Đất thổ cư,58.5,220,12870.0,12.87 tỷ
"Phường 16, Gò Vấp",Đất thổ cư,58.5,240,14040.0,14.04 tỷ
"Phường 16, Gò Vấp",Đất thổ cư,58.5,260,15210.0,15.21 tỷ
"Phường 16, Gò Vấp",Đất thổ cư,58.5,280,16380.0,16.38 tỷ
"Phường 16, Gò Vấp",Đất thổ cư,58.5,300,17550.0,17.55 tỷ
"Phường 16, Gò Vấp",Đất thổ cư,58.5,320,18720.0,18.72 tỷ
"Phường 16, Gò Vấp",Đất thổ cư,58.5,340,19890.0,19.89 tỷ
"Phường 16, Gò Vấp",Đất thổ cư,58.5,360,21060.0,21.06 tỷ
"Phường 16, Gò Vấp",Đất thổ cư,58.5,380,22230.0,22.23 tỷ
"Phường 16, Gò Vấp",Đất thổ cư,58.5,400,23400.0,23.4 tỷ
"Phường 16, Gò Vấp",Đất thổ cư,58.5,420,24570.0,24.57 tỷ
"Phường 16, Gò Vấp",Đất thổ cư,58.5,440,25740.0,25.74 tỷ
"Phường 16, Gò Vấp",Đất thổ cư,58.5,460,26910.0,26.91 tỷ
"Phường 16, Gò Vấp",Đất thổ cư,58.5,480,28080.0,28.08 tỷ
"Phường 16, Gò Vấp",Đất thổ cư,58.5,500,29250.0,29.25 tỷ
"Phường 16, Gò Vấp",Chung cư,26.1,30,783.0,783 triệu
"Phường 16, Gò Vấp",Chung cư,26.1,50,1305.0,1.3 tỷ
"Phường 16, Gò Vấp",Chung cư,26.1,70,1827.0,1.83 tỷ
"Phường 16, Gò Vấp",Chung cư,26.1,90,2349.0,2.35 tỷ
"Phường 16, Gò Vấp",Chung cư,26.1,110,2871.0,2.87 tỷ
"Phường 16, Gò Vấp",Chung cư,26.1,130,3393.0,3.39 tỷ
"Phường 16, Gò Vấp",Chung cư,26.1,150,3915.0,3.92 tỷ
"Phường 17, Gò Vấp",Nhà mặt tiền,96.75,60,5805.0,5.8 tỷ
"Phường 17, Gò Vấp",Nhà mặt tiền,96.75,80,7740.0,7.74 tỷ
"Phường 17, Gò Vấp",Nhà mặt tiền,96.75,100,9675.0,9.68 tỷ
"Phường 17, Gò Vấp",Nhà mặt tiền,96.75,120,11610.0,11.61 tỷ
"Phường 17, Gò Vấp",Nhà mặt tiền,96.75,140,13545.0,13.54 tỷ
"Phường 17, Gò Vấp",Nhà mặt tiền,96.75,160,15480.0,15.48 tỷ
"Phường 17, Gò Vấp",Nhà mặt tiền,96.75,180,17415.0,17.41 tỷ
"Phường 17, Gò Vấp",Nhà mặt tiền,96.75,200,19350.0,19.35 tỷ
"Phường 17, Gò Vấp",Nhà mặt tiền,96.75,220,21285.0,21.29 tỷ
"Phường 17, Gò Vấp",Nhà mặt tiền,96.75,240,23220.0,23.22 tỷ
"Phường 17, Gò Vấp",Nhà mặt tiền,96.75,260,25155.0,25.16 tỷ
"Phường 17, Gò Vấp",Nhà mặt tiền,96.75,280,27090.0,27.09 tỷ
"Phường 17, Gò Vấp",Nhà mặt tiền,96.75,300,29025.0,29.02 tỷ
"Phường 17, Gò Vấp",Nhà mặt tiền,96.75,320,30960.0,30.96 tỷ
"Phường 17, Gò Vấp",Nhà mặt tiền,96.75,340,32895.0,32.9 tỷ
"Phường 17, Gò Vấp",Nhà mặt tiền,96.75,360,34830.0,34.83 tỷ
"Phường 17, Gò Vấp",Nhà mặt tiền,96.75,380,36765.0,36.77 tỷ
"Phường 17, Gò Vấp",Nhà mặt tiền,96.75,400,38700.0,38.7 tỷ
"Phường 17, Gò Vấp",Biệt thự,117.0,200,23400.0,23.4 tỷ
"Phường 17, Gò Vấp",Biệt thự,117.0,220,25740.0,25.74 tỷ
"Phường 17, Gò Vấp",Biệt thự,117.0,240,28080.0,28.08 tỷ
"Phường 17, Gò Vấp",Biệt thự,117.0,260,30420.0,30.42 tỷ
"Phường 17, Gò Vấp",Biệt thự,117.0,280,32760.0,32.76 tỷ
"Phường 17, Gò Vấp",Biệt thự,117.0,300,35100.0,35.1 tỷ
"Phường 17, Gò Vấp",Biệt thự,117.0,320,37440.0,37.44 tỷ
"Phường 17, Gò Vấp",Biệt thự,117.0,340,39780.0,39.78 tỷ
"Phường 17, Gò Vấp",Biệt thự,117.0,360,42120.0,42.12 tỷ
"Phường 17, Gò Vấp",Biệt thự,117.0,380,44460.0,44.46 tỷ
"Phường 17, Gò Vấp",Biệt thự,117.0,400,46800.0,46.8 tỷ
"Phường 17, Gò Vấp",Biệt thự,117.0,420,49140.0,49.14 tỷ
"Phường 17, Gò Vấp",Biệt thự,117.0,440,51480.0,51.48 tỷ
"Phường 17, Gò Vấp",Biệt thự,117.0,460,53820.0,53.82 tỷ
"Phường 17, Gò Vấp",Biệt thự,117.0,480,56160.0,56.16 tỷ
"Phường 17, Gò Vấp",Biệt thự,117.0,500,58500.0,58.5 tỷ
"Phường 17, Gò Vấp",Biệt thự,117.0,520,60840.0,60.84 tỷ
"Phường 17, Gò Vấp",Biệt thự,117.0,540,63180.0,63.18 tỷ
"Phường 17, Gò Vấp",Biệt thự,117.0,560,65520.0,65.52 tỷ
"Phường 17, Gò Vấp",Biệt thự,117.0,580,67860.0,67.86 tỷ
"Phường 17, Gò Vấp",Biệt thự,117.0,600,70200.0,70.2 tỷ
"Phường 17, Gò Vấp",Biệt thự,117.0,620,72540.0,72.54 tỷ
